What the fuck every friday must jammed like ths (@ Woodlands Checkpoint (Causeway) in Singapore) https://www.swarmapp.com/c/8P9yQFAe5Od 
What the fuck every friday must jammed like ths (@ Woodlands Checkpoint (Causeway) in Singapore) https://www.swarmapp.com/c/8P9yQFAe5Od 
Jammed (@ Highway EDL in Johor  Johore) https://www.swarmapp.com/c/ggcTSLgv6xK 
Jammed (@ Highway EDL in Johor  Johore) https://www.swarmapp.com/c/ggcTSLgv6xK 
Lalu je. Check in sebab jammed (@ Paradigm Mall in Johor Bahru  Johor) https://www.swarmapp.com/c/jH4Gq3bAqap 
Lalu je. Check in sebab jammed (@ Paradigm Mall in Johor Bahru  Johor) https://www.swarmapp.com/c/jH4Gq3bAqap 
Damn jammed all over the road (@ Interchange Taman Perling) https://www.swarmapp.com/c/dLAxnpV8gI7 
Jammed (@ Woodlands Checkpoint (Causeway) in Singapore) https://www.swarmapp.com/c/icn8XNwIzhz 
Selamat gerak malam. Jammed pun sis okay sbb sis boleh membuta hihi (@ Plaza Tol Skudai in Johor Bahru  Johor) https://www.swarmapp.com/c/gejXmZMy8yf 
Time2 macam ni lah palang tak boleh nak function. Semua jammed. Yang… https://www.instagram.com/p/BfLkTqOg6uRKjfWBK3xpV4KJLGU4lDgnQAOj1k0/ …
. lepas dah redah jammed (@ Plaza Tol Skudai in Johor Bahru  Johor) https://www.swarmapp.com/c/3fxYHQdFAVv 
Mak aih jammed kau (@ Sultan Iskandar CIQ Complex (Johor Bahru Checkpoint) in Johor Bahru  Johor) https://www.swarmapp.com/c/4OtSKUAduNK 
Jammed (@ Pasar Karat (Bazar JB) in Johor Bahru  Johor) https://www.swarmapp.com/c/1AQaX6KqB4n 
Jammed (@ Pasar Karat (Bazar JB) in Johor Bahru  Johor) https://www.swarmapp.com/c/1AQaX6KqB4n 
jammed teruk zzz (@ Skudai in Johor) https://www.swarmapp.com/c/8HWhA3mnm4z 
jammed teruk zzz (@ Skudai in Johor) https://www.swarmapp.com/c/8HWhA3mnm4z 
Impromptu af but hey it was fun Bumped into my buddy @shoryukenshah and we jammed for a fun… https://www.instagram.com/p/Bf284NVgTIQ/ 
Impromptu af but hey it was fun Bumped into my buddy @shoryukenshah and we jammed for a fun… https://www.instagram.com/p/Bf284NVgTIQ/ 
[The City Ramble] [Sponsored Post] . It's going to be a jammed packed weekend this week as it's… https://www.instagram.com/p/BgEVNPqlP2f/ 
. jammed weh kat luar  sebab benda ni pergi redah (@ Burger Bakar @AbangBurn in Johor Bahru  Johor) https://www.swarmapp.com/c/bRADikc3bMU pic.twitter.com/vo1K6D1ThN
Anda malas utk kluar? Malas nk mengadap jammed? Jgn risau. Sy sedia membantu. Upah seikhlas hati anda. Call/whatsapp no tertera. Pls RT gais (@ Amyrul's Crib in Skudai  Johor) https://www.swarmapp.com/c/9cYvr680uN0 pic.twitter.com/uQEXeE0Zum
Anda malas utk kluar? Malas nk mengadap jammed? Jgn risau. Sy sedia membantu. Upah seikhlas hati anda. Call/whatsapp no tertera. Pls RT gais (@ Amyrul's Crib in Skudai  Johor) https://www.swarmapp.com/c/9cYvr680uN0 pic.twitter.com/uQEXeE0Zum
Jammed woi (@ Paradigm Mall in Johor Bahru  Johor) https://www.swarmapp.com/c/d9LUvrq7Z6w 
Jammed woi (@ Paradigm Mall in Johor Bahru  Johor) https://www.swarmapp.com/c/d9LUvrq7Z6w 
jammed trok (@ Istana Pasir Pelangi in Johor Bahru  Johor) https://www.swarmapp.com/c/2gadhuVTCvj 
Alahai dia punya jammed.. da satu jam da ni... @ Johor https://www.instagram.com/p/BhBk11GDjXs/ 
Nasib baik tak jammed lah sia (@ Sultan Iskandar CIQ Complex (Johor Bahru Checkpoint) in Johor Bahru  Johor) https://www.swarmapp.com/c/jtDEB5PYMNr 
Nasib baik tak jammed lah sia (@ Sultan Iskandar CIQ Complex (Johor Bahru Checkpoint) in Johor Bahru  Johor) https://www.swarmapp.com/c/jtDEB5PYMNr 
Pukimak Anjinggh Jammed Rabak !!!! (@ Woodlands Checkpoint (Causeway) in Singapore) https://www.swarmapp.com/c/6q4M5tzrxfo 
Pukimak Anjinggh Jammed Rabak !!!! (@ Woodlands Checkpoint (Causeway) in Singapore) https://www.swarmapp.com/c/6q4M5tzrxfo 
Delay•Jammed #reunionday #ale #sirihpulangkeganggang @ Pasir Gudang Corporation Stadium https://www.instagram.com/p/BiFF35NAFNZ/ 
Delay•Jammed #reunionday #ale #sirihpulangkeganggang @ Pasir Gudang Corporation Stadium https://www.instagram.com/p/BiFF35NAFNZ/ 
jammed woi (@ Kulai) https://www.swarmapp.com/c/j17fy4PCTNm 
jammed woi (@ Kulai) https://www.swarmapp.com/c/j17fy4PCTNm 
jammed teruks wei!! (@ Tambak Pontian in Pontian District  Johor) https://www.swarmapp.com/c/ahmZvo6hrKb pic.twitter.com/sGEGPNmJxh
Jarang tak jammed (@ Eastern Dispersal Link (EDL) in Johor Bahru  Johor) https://www.swarmapp.com/c/h7BnmnpIqTG 
Ape yg jammed depan jakel ni Laki aku suruh g cari baju raya lah woiiii Hahahahaa (@ Gedung Tekstil Jakel in Johor Bahru  Johor) https://www.swarmapp.com/c/5BotxvOgwiJ 
Baru nak berbuka guys. Fakof jammed (@ Gerai Tepian Tebrau in Johor Bahru  Johor) https://www.swarmapp.com/c/3wSlevoYnaO 
Baru nak berbuka guys. Fakof jammed (@ Gerai Tepian Tebrau in Johor Bahru  Johor) https://www.swarmapp.com/c/3wSlevoYnaO 
Boleh gila hari2 ngadap jammed
Boleh gila hari2 ngadap jammed
Every sunday je jammed pundek (@ Sultan Iskandar CIQ Complex (Johor Bahru Checkpoint) in Johor Bahru  Johor) https://www.swarmapp.com/c/2KV0xYajmKj 
Every sunday je jammed pundek (@ Sultan Iskandar CIQ Complex (Johor Bahru Checkpoint) in Johor Bahru  Johor) https://www.swarmapp.com/c/2KV0xYajmKj 
